This is a portrait of Poland as a not-so-sweet little village, unable to move on from small-town xenophobia against Jews like Hana or modern outsiders like Piotr, even as its unresolved past returns, like a dybbuk, to reinhabit the present...|Fresh
The writing and direction of Demon are too sloppy - messy, even - to give  a stable shape to materials as complex as those found in the film.|Rotten
... a provocative mixture of horror movies... [Full review in Spanish]|Fresh
Marcin Wrona is attempting to make a serious movie within a genre framework, and he succeeds in balancing the right amounts of fear, humour, and grotesquerie.|Fresh
[Marcin] Wrona creates an increasingly eerie atmosphere, and a sense of menace so profound, it keeps us engrossed right up to the last frame.|Fresh
. . .Demon shares another common horror film problem -- it doesn't satisfactorily resolve the chaos it has indulged.|Fresh
Demon skips from climax to credits without much in the way of denouement. It feels abrupt, like treading on a step that isn't there.|Fresh
Demon is a powerful movie that, once seen, can't be easily shaken off.|Fresh
[Andrzej Wajda] didn't make this horror film, but his spirit hangs over it.|Fresh
We've seen weddings explored as a chaotic setting in cinema numerous times before, but there's something uniquely compelling and wholly original about what Wrona creates with Demon.|Fresh
This is a portrait of Poland as a not-so-sweet little village, unable to move on from small-town xenophobia against Jews like Hana or modern outsiders like Piotr, even as its unresolved past returns, like a dybbuk, to reinhabit the present...|Fresh
The writing and direction of Demon are too sloppy - messy, even - to give  a stable shape to materials as complex as those found in the film.|Rotten
... a provocative mixture of horror movies... [Full review in Spanish]|Fresh
Marcin Wrona is attempting to make a serious movie within a genre framework, and he succeeds in balancing the right amounts of fear, humour, and grotesquerie.|Fresh
[Marcin] Wrona creates an increasingly eerie atmosphere, and a sense of menace so profound, it keeps us engrossed right up to the last frame.|Fresh
. . .Demon shares another common horror film problem -- it doesn't satisfactorily resolve the chaos it has indulged.|Fresh
Demon skips from climax to credits without much in the way of denouement. It feels abrupt, like treading on a step that isn't there.|Fresh
Demon is a powerful movie that, once seen, can't be easily shaken off.|Fresh
[Andrzej Wajda] didn't make this horror film, but his spirit hangs over it.|Fresh
We've seen weddings explored as a chaotic setting in cinema numerous times before, but there's something uniquely compelling and wholly original about what Wrona creates with Demon.|Fresh
Demon isn't a bad film; it's a disappointing one.|Rotten
A fistfight between the bridegroom and one of his guests is the least bad thing that happens at the wedding of Piotr (Itay Tiran) and Zaneta (Agnieszka Zulewska).|Fresh
Ultimately, what lingers most strongly in Wrona's impressive film is less the actual aberration, and more the examination of how people as a group react to it being in their midst.|Fresh
A paranormal descent into madness and mayhem that's hauntingly good.|Fresh
A swift, elegant film about something dark and harrowing resurfacing from the past to cause havoc in the present.|Fresh
Tiran and Zulewska give powerful performances as a man overtaken by a malevolent spirit and the new bride who fights to save him from it.|Fresh
