The internet has fundamentally changed the lives of every single person on the Earth, and such a seismic shift in how people live their lives fascinates Herzog, and we're lucky enough that he wishes to share his fascination with the rest of us.|Fresh
Despite being beautifully shot, it's not one of the director's best. Herzog should have understood that to the new god he's trying to uncover, tweeting and praying are the same thing.|Rotten
If Lo and Behold lacks the otherworldly strangeness of Herzog's best documentaries, it remains slyly unsettling for other reasons... Herzog gleefully considers a future dystopia caused by our over-reliance on the web.|Fresh
Lo and Behold seems to be stoking fears that our tools are evolving beyond our capacity to control them, which offers an intriguing twist on his usual theme of the indifference of nature.|Fresh
Lo and Behold makes sure to inextricably tie utopian goals to darker, more deadly possible outcomes. But the paradox is that the film is strangely inspiring even in its more alarming moments.|Fresh
The joys and sorrows evoked by one of the greatest inventions of all time.|Fresh
Lo and Behold, a geek flick, approaches incomprehensibility at times for the un-nerdy, but it raises good questions.|Fresh
It's as if [Herzog] wants to understand how life works while harboring a deep-seated realization that it's all just a horrible mistake.|Fresh
It's a reverie indeed- part dream, part nightmare-and yet again Herzog's way of looking proves to be both illuminating and entertaining.|Fresh
This film is definitely one of the most interesting documentaries of the year so far.|Fresh
The internet has fundamentally changed the lives of every single person on the Earth, and such a seismic shift in how people live their lives fascinates Herzog, and we're lucky enough that he wishes to share his fascination with the rest of us.|Fresh
Despite being beautifully shot, it's not one of the director's best. Herzog should have understood that to the new god he's trying to uncover, tweeting and praying are the same thing.|Rotten
If Lo and Behold lacks the otherworldly strangeness of Herzog's best documentaries, it remains slyly unsettling for other reasons... Herzog gleefully considers a future dystopia caused by our over-reliance on the web.|Fresh
Lo and Behold seems to be stoking fears that our tools are evolving beyond our capacity to control them, which offers an intriguing twist on his usual theme of the indifference of nature.|Fresh
Lo and Behold makes sure to inextricably tie utopian goals to darker, more deadly possible outcomes. But the paradox is that the film is strangely inspiring even in its more alarming moments.|Fresh
The joys and sorrows evoked by one of the greatest inventions of all time.|Fresh
Lo and Behold, a geek flick, approaches incomprehensibility at times for the un-nerdy, but it raises good questions.|Fresh
It's as if [Herzog] wants to understand how life works while harboring a deep-seated realization that it's all just a horrible mistake.|Fresh
It's a reverie indeed- part dream, part nightmare-and yet again Herzog's way of looking proves to be both illuminating and entertaining.|Fresh
This film is definitely one of the most interesting documentaries of the year so far.|Fresh
