Citizen Jane: Battle for the City is an unlikely redefinition of the story of David versus Goliath.|Fresh
Guess what? You can fight City Hall. Matt Tyrnauer's excellent documentary, Citizen Jane: Battle for the City, shows how it's done, a call to arms that could not be more timely in this chaotic political moment.|Fresh
Citizen Jane stands as a tribute to Jacobs and an encouragement to those who believe that lively, enriching serendipity -- which may look like chaos -- never should be planned out of existence.|Fresh
Their entertaining slugfest is played against the larger backdrop over the battle of visions about what makes a great city.|Fresh
While Citizen Jane is prescribed by a very specific time and place, it does offer up some tactics for the continuing struggle to preserve the idea that cities should be for everyone and not simply those who can afford to live there.|Fresh
A bracing, insightful study of how cities are made and sometimes destroyed.|Fresh
Like his previous film, Valentino: The Last Emperor, about the famous fashion designer, director Matt Tyrnauer takes on a fascinating subject yet mostly consolidates existing information without adding much to our knowledge base.|Fresh
A plucky intellectual takes on New York's most powerful builder in Citizen Jane: Battle for the City, an engrossing documentary that details a historical conflict that is being repeated around the world today.|Fresh
A timely warning against big-block buildings with empty ground-floor shop units, nonetheless.|Fresh
[It] feels like a visualized term paper.|Rotten
Citizen Jane: Battle for the City is an unlikely redefinition of the story of David versus Goliath.|Fresh
Guess what? You can fight City Hall. Matt Tyrnauer's excellent documentary, Citizen Jane: Battle for the City, shows how it's done, a call to arms that could not be more timely in this chaotic political moment.|Fresh
Citizen Jane stands as a tribute to Jacobs and an encouragement to those who believe that lively, enriching serendipity -- which may look like chaos -- never should be planned out of existence.|Fresh
Their entertaining slugfest is played against the larger backdrop over the battle of visions about what makes a great city.|Fresh
While Citizen Jane is prescribed by a very specific time and place, it does offer up some tactics for the continuing struggle to preserve the idea that cities should be for everyone and not simply those who can afford to live there.|Fresh
A bracing, insightful study of how cities are made and sometimes destroyed.|Fresh
Like his previous film, Valentino: The Last Emperor, about the famous fashion designer, director Matt Tyrnauer takes on a fascinating subject yet mostly consolidates existing information without adding much to our knowledge base.|Fresh
A plucky intellectual takes on New York's most powerful builder in Citizen Jane: Battle for the City, an engrossing documentary that details a historical conflict that is being repeated around the world today.|Fresh
A timely warning against big-block buildings with empty ground-floor shop units, nonetheless.|Fresh
[It] feels like a visualized term paper.|Rotten
Battles over the future of New York City are at the center of the richly informative and well-crafted documentary, Citizen Jane: Battle for the City.|Fresh
It's his depiction of the adversarial relationship between those making decisions and those affected by them that hits home.|Fresh
It's a good film for lovers of New York, but even they might find monotony in its reliance on library footage of street scenes.|Fresh
A celebration of grassroots activism and a cry for community, this should appeal to those interested in the history and politics of urbanisation as well as architecture nerds.|Fresh
It's Jane Jacobs' vision you come away admiring, as well as her determination to fight back.|Fresh
As a David and Goliath story, the film is hugely entertaining.|Fresh
Jacobs' unrelenting thirst for change stays with you.|Fresh
