While relatively plot-driven, it's also content to observe a few years in Nathalie's (Huppert) life.|Fresh
It's a clever, subtle film from one of the best working filmmakers today.|Fresh
What makes the pain bearable is its attention to the details of everyday life, the beauty in small, otherwise ordinary moments and the strength we can summon to move forward, even when it hurts like hell.|Fresh
Without calling attention to it, the film perfectly expresses the subtle compromises one makes when part of a family unit.|Fresh
Beneath the rarefied French-arthouse-film patina is a more universal story of a woman of a certain age who loses all the defining markers of her carefully crafted life.|Fresh
It's a potent reminder that nothing is forever and that life rolls on, dealing us new cards (hopefully Aces). Look on the bright side of life and appreciate your surroundings.|Fresh
Isabelle Huppert is featured. Need more be said?|Fresh
The character-driven drama is filled with humanity, authenticity and simplicity.|Fresh
It's refreshing to see a film centered on an intellectual woman much more concerned with transmitting philosophical ideas than the need for love. [Full review in Spanish]|Fresh
A major work of [Director Mia] Hansen-Love, the best I saw last year. [Full review in Spanish]|Fresh
While relatively plot-driven, it's also content to observe a few years in Nathalie's (Huppert) life.|Fresh
It's a clever, subtle film from one of the best working filmmakers today.|Fresh
What makes the pain bearable is its attention to the details of everyday life, the beauty in small, otherwise ordinary moments and the strength we can summon to move forward, even when it hurts like hell.|Fresh
Without calling attention to it, the film perfectly expresses the subtle compromises one makes when part of a family unit.|Fresh
Beneath the rarefied French-arthouse-film patina is a more universal story of a woman of a certain age who loses all the defining markers of her carefully crafted life.|Fresh
It's a potent reminder that nothing is forever and that life rolls on, dealing us new cards (hopefully Aces). Look on the bright side of life and appreciate your surroundings.|Fresh
Isabelle Huppert is featured. Need more be said?|Fresh
The character-driven drama is filled with humanity, authenticity and simplicity.|Fresh
It's refreshing to see a film centered on an intellectual woman much more concerned with transmitting philosophical ideas than the need for love. [Full review in Spanish]|Fresh
A major work of [Director Mia] Hansen-Love, the best I saw last year. [Full review in Spanish]|Fresh
... an intimate reflection of solitude and the acceptance of events in everyday life... [Full review in Spanish]|Fresh
An excellent example of the human crisis in the face of the impossibility of utopia, executed with the mastery of one of the most talented directors of today's cinema. [Full review in Spanish]|Fresh
A complicated film, ambitious for its willingness to delve into subjects such as intellectualism or individual freedom. [Full review in Spanish]|Fresh
Mia Hansen-Løve tells with sobriety and intelligence the story of the tenacious survival of a protagonist who is grandly played by Huppert. [Full review in Spanish]|Fresh
A film about the female universe with a wonderful Isabelle Huppert. [Full review in Spanish]|Fresh
A wonderful film that tackles with enormous subtlety the affective shipwreck of a married woman. [Full review in Spanish]|Fresh
An intimate film with a great reflection on happiness and personal fulfilment. [Full review in Spanish]|Fresh
One of the year's best pure character studies.|Fresh
As Denis Lenoir's camera recedes into a carefully bisected domestic composition, the boundaries between the past, the present, and the future shimmer and blur together in a way that suggests that nothing ever really slows down.|Fresh
With the talent of [Isabelle] Huppert delivering the subtlety and the nuance this role needed, and a host of excellent supporting actors who provoke her character into action, Things to Come is a cinematic treat.|Fresh
All of the actors, in large and small roles, are quite accomplished.|Fresh
Things to Come is a rare and welcome film for not suggesting that a woman is unnatural or unfeeling to care for her work as much as for her family.|Fresh
As her superb Things to Come opens at the Esquire Theatre on Friday, let the record show that Isabelle Huppert is ready for her moment in the spotlight.|Fresh
Things to Come is as much a work of empathy as a portrait of the kind of woman usually consigned to the margins of American cinema.|Fresh
[Huppert] carries the film through its most surprising and heart-wrenching moments.|Fresh
Instead of building up to big moments, Hansen-Love seasons her film with perceptive little ones, an approach that perfectly suits Huppert's incisive, luminous performance.|Fresh
Like its protagonist, hardly prone to hysteria of any kind.|Fresh
"During the course of the film, Nathalie undergoes a series of crises and finds herself increasingly alone and alienated. Yet Hansen-Young, who is very good at this sort of thing, is no pessimist, and she concludes her film on a nod to ""l'avenir."""|Fresh
Following a stubbornly rational woman trying to cope as her life takes irrational turns, this is all about Huppert's Nathalie, who's allowed to be unashamedly intellectual here in a manner unusual in any film -- French or otherwise|Fresh
It sounds like slight stuff but Hansen-Love is an expert in the observational -- the habits and customs that make up a life and the sense of dislocation that results when they're no longer possible.|Fresh
The finest female performer in movies right now is the incomparable Isabelle Huppert, who follows her recent Oscar-nominated display in Elle with yet another tour de force.|Fresh
A film that tackles universal themes such as the time, maturity, loss of idealism and generational dialogue, based on the experiences of a philosophy teacher. [Full review in Spanish]|Fresh
Huppert's subtle portrait of a woman trying to stem the flow of a life crisis remains engaging, humorous and powerful until the very end.|Fresh
A superb portrait about accepting that what is to come is just as interesting, from what has already been lived. With this film Mia Hansen-Løve has become one of the most interesting filmmakers in Europe. [Full review in Spanish]|Fresh
Gets to the heart of what it means to be happy and successful, or to try to be, without the kinds of huge moments, altercations and declarations that often find a place on screen.|Fresh
A quietly illuminating character study.|Fresh
Progresses towards a quiet revelation.|Fresh
Things to Come has a philosopher's precision and a poet's sensitivity.|Fresh
The movie is elevated by two intriguingly digressive moments.|Fresh
Hansen-Løve's unobtrusive and novelistic approach doesn't see Nathalie embark on a spiral of loneliness or an arc of self-discovery, but a tide of breakthroughs and setbacks punctuated by grace and grief.|Fresh
What a tonic this film is.|Fresh
Huppert's finely nuanced portrayal of Nathalie's interior life and conflicting emotions is impressive.|Fresh
A thrillingly compassionate, deceptively simple, and wholly invested look at a capable older woman with a lively mind coping with a series of common misfortunes.|Fresh
A fluent, confident and deeply felt work by an astute chronicler of life, Things to Come considers the fragility of ideas when exposed to the eroding force of time in beautifully humane fashion.|Fresh
A beautiful and emotional portray of adulthood as only Hansen-Love could have done it. [Full review in Spanish]|Fresh
The film is wistful, touching and funny, not least about academia's preciosity.|Fresh
Huppert crystallizes what many sophisticated filmgoers wish to see more of: middle-aged females whose sexual vitality and survival skills are far from faded, but utterly and plausibly authentic.|Fresh
Its chief asset is Huppert: her naturalism makes every scene engaging.|Fresh
Things to Come is astonishing, bringing delicate truths into the glaring light of day that are as timeless as they are universal.|Fresh
A valentine to an experienced actress who absolutely owns the part.|Fresh
Things to Come is a quiet and reflective piece worth a contemplative look.|Fresh
A genuinely lovely film, with honest storytelling and real profundity, Things to Come is a snapshot of real life, and a worthy vehicle for Huppert's superb abilities.|Fresh
