Exceeds expectations and Bettany is sublime.|Fresh
The period recreation is vivid, especially when the whistle blows and the men climb over the top and into a battlefield strewn with barbed wire, bomb craters and mud-soaked corpses. It's a gruelling drama, yet a worthwhile one.|Fresh
The horrors of war are on display in this tense and affecting film in which we are taken in the trenches and into the lives of the men who wait for the inevitable. Director Saul Dibb has made a sensitive film...|Fresh
If it's not pacifist, it's certainly a profoundly anti-war statement about men under ultimate stress. One hundred years on, it's never too soon, never too late for that idea.|Fresh
It remains pretty damn powerful even if some of its thunder has been slightly stolen by the mighty army of war movies that have come before.|Fresh
A terrific companion piece (and Armistice Day weekend double bill) to Peter Jackson's similarly set documentary They Shall Not Grow Old.|Fresh
Journey's End is a powerful and moving tribute to the men who fought in the trenches.|Fresh
The sheer horror of the first World War is captured in sobering detail in this quietly moving adaptation of a powerfully emotive play of the same name.|Fresh
Harrowing and heartbreaking.|Fresh
Journey's End is dependent upon the change that comes to the psyche when one's life is literally ticking away.|Fresh
Exceeds expectations and Bettany is sublime.|Fresh
The period recreation is vivid, especially when the whistle blows and the men climb over the top and into a battlefield strewn with barbed wire, bomb craters and mud-soaked corpses. It's a gruelling drama, yet a worthwhile one.|Fresh
The horrors of war are on display in this tense and affecting film in which we are taken in the trenches and into the lives of the men who wait for the inevitable. Director Saul Dibb has made a sensitive film...|Fresh
If it's not pacifist, it's certainly a profoundly anti-war statement about men under ultimate stress. One hundred years on, it's never too soon, never too late for that idea.|Fresh
It remains pretty damn powerful even if some of its thunder has been slightly stolen by the mighty army of war movies that have come before.|Fresh
A terrific companion piece (and Armistice Day weekend double bill) to Peter Jackson's similarly set documentary They Shall Not Grow Old.|Fresh
Journey's End is a powerful and moving tribute to the men who fought in the trenches.|Fresh
The sheer horror of the first World War is captured in sobering detail in this quietly moving adaptation of a powerfully emotive play of the same name.|Fresh
Harrowing and heartbreaking.|Fresh
Journey's End is dependent upon the change that comes to the psyche when one's life is literally ticking away.|Fresh
It's a visual assault of the most important senses - heart and mind. A must see.|Fresh
"""Journey's End"", is a powerful real-life story about the toll that war can take on a soldier, even when they're not directly on the battlefield."|Fresh
The trenches are insane, but what awaits is worse.|Fresh
These performances dovetail nicely with Dibb's intention to keep us in the soldiers' headspace.|Fresh
Gripping, myopic and brilliantly-acted, if a tad predictable as such WWI films inevitably are.|Fresh
What's more interesting about Journey's End is its detail.|Fresh
The movie is very strong stuff, offering proof that Sherriff's play is unjustly neglected.|Fresh
It's like a handsomely constructed, old-fashioned item of furniture, the sort of well-crafted drama that's fallen out of favor but still captures your admiration.|Fresh
Playing young men facing possible, even probable, doom, the actors are magnificent.|Fresh
Solid performances, especially from stand out Sam Claflin. [Full Review in Spanish]|Fresh
Director Saul Dibb puts us in the midst of the trench warfare that defined World War I.|Fresh
The gritty visuals mostly liberate the material from its confined roots as a stage play, and the sharp ensemble cast ensures that the emotional impact still resonates a century later.|Fresh
Period war movies may be the only genre left that can plausibly ignore the modern (and justified) demand for diversity; the least such movies can do is reveal the cracks in the façade of privilege, and Journey's End does so.|Fresh
Director Saul Dibb provides a perfectly pitched retelling, capturing the look and feel of trench warfare and doing most of his filming by candlelight.|Fresh
By keeping us down in the muck, Dibb and company generate an intimacy rare to war films - and especially welcome in a story so rich in characters.|Fresh
Stagy and deliberate in its pacing, the earnest World War I drama Journey's End provides a wonderful opportunity for its cast members to demonstrate some actorly acting.|Fresh
What might have slipped into cliche feels timeless here, thanks to Saul Dibb's taut adaptation and the cast's understated performances. Fear and distraction approaches theatre of the absurd, especially Samuel Beckett's Waiting for Godot|Fresh
No mere period piece...Like 'Paths of Glory,' 'Journey's End' proves that the lessons taught by one of the most destructive wars in human history remain potent today, at least when as well delivered as they are here.|Fresh
This taut, emotionally wrenching snapshot of both the mythologies and grim realities of war possesses useful reminders about self-deception and abuse of power, especially at a time when bellicose rhetoric and war cabinets seem to be the order of the day.|Fresh
The play wears well, even if its ending is a bit dated ...|Fresh
Contains raw authenticity in both the production design and characterizations that juxtapose both young and old caught up in this hell|Fresh
Journey's End is a distressing examination of how the wait for war is enough to destroy these men's spirits.|Fresh
Nothing happens and everybody talks incessantly.|Rotten
"A necessary antidote to the patriotic gore of ""Dunkirk""."|Fresh
Saul Dibb's World War 1 tale of British soldiers in the trenches is a bleak, sobering experience that puts audiences through a wringer. It's also an emotional powerhouse you will not forget.|Fresh
Journey's End does justice both to the horrors of war and to the spirit that can sometimes, somehow, transcend it.|Fresh
This drama about the first World War is quietly moving as it conveys the horrors of war without heaviness, focusing on humanity and relying little on battle scenes.|Fresh
An intelligent, meticulously crafted drama about British soldiers in the trenches of World War I.|Fresh
Antiwar films don't have to be great to be worthy; this one is very, very good.|Fresh
Exemplary art-house fare.|Fresh
This new film doesn't have a particularly new take on the material. It's Journey's End, told again, and told quite well. So whether or not it will astound you has a lot to do with how familiar you are with the source material.|Fresh
"For a movie based on 90-year-old source material, ""Journey's End"" works remarkably well."|Fresh
A rattling sound design and the cinematographer Laurie Rose's excellent use of low light aren't enough to make the experience immediate.|Rotten
A somber, well-acted WWI drama.|Fresh
