This is a passable action movie and that's about it.|Rotten
In clear rebellion from the Saga franchise, Edwards has taken Star Wars in a glorious new direction.|Fresh
I know that for the next few years, at least, I'll see fewer and fewer interesting, engaging, stories, and more and more interchangeable shells surrounding interchangeable explosions.|Rotten
[Rogue One: A Star Wars Story] is a full and engaging addition to the Star Wars canon, the sort of striking cinematic experience that is reminiscent of the reasons we came to love the Star Wars in the first place.|Fresh
Edwards submits a distinct, though ultimately uneven work that never quite manages to become the spectacle or ensemble piece it hopes to be.|Rotten
Rogue One demonstrates that filmmakers can still do great things and expand this fascinating universe. [Full Review in Spanish]|Fresh
The first half felt like all action and no real character development, by the end of the film I found myself caring for the Rebel team as they undertook their last mission...|Fresh
Rogue One isn't a bad film, but it has some serious problems, which prevent it from being great.|Fresh
The truth is, what Rogue One truly succeeds at is repackaging a familiar experience so expertly that it feels unique.|Rotten
Chirrut's abilities borderline the trope of portraying disability as a superpower, but thankfully writers avoid offense by giving him a personality and character development that has nothing to do with his eyesight.|Fresh
This is a passable action movie and that's about it.|Rotten
In clear rebellion from the Saga franchise, Edwards has taken Star Wars in a glorious new direction.|Fresh
I know that for the next few years, at least, I'll see fewer and fewer interesting, engaging, stories, and more and more interchangeable shells surrounding interchangeable explosions.|Rotten
[Rogue One: A Star Wars Story] is a full and engaging addition to the Star Wars canon, the sort of striking cinematic experience that is reminiscent of the reasons we came to love the Star Wars in the first place.|Fresh
Edwards submits a distinct, though ultimately uneven work that never quite manages to become the spectacle or ensemble piece it hopes to be.|Rotten
Rogue One demonstrates that filmmakers can still do great things and expand this fascinating universe. [Full Review in Spanish]|Fresh
The first half felt like all action and no real character development, by the end of the film I found myself caring for the Rebel team as they undertook their last mission...|Fresh
Rogue One isn't a bad film, but it has some serious problems, which prevent it from being great.|Fresh
The truth is, what Rogue One truly succeeds at is repackaging a familiar experience so expertly that it feels unique.|Rotten
Chirrut's abilities borderline the trope of portraying disability as a superpower, but thankfully writers avoid offense by giving him a personality and character development that has nothing to do with his eyesight.|Fresh
This is the prequel we were looking for.|Fresh
Having people of all racial, cultural, and ethnic backgrounds gives Star Wars the legitimacy it needs as both a contemporary film in a multicultural world and as a space opera itself.|Fresh
An engrossing tale of war showing the hearts of those who fight it, fans of all ages are likely to find a resonant story worth telling.|Fresh
"A truly worthy entry in the ""[Wo]men on a mission"" subgenre of war film, Rogue One roars triumphantly into theaters as one of the very best Star Wars films ever made."|Fresh
It may be the best suicide squad movie of 2016.|Rotten
I enjoyed every minute of it.|Fresh
As a piece of fan fiction, Rogue One neatly ties into the original movie in an impressive way. But as a piece of cinema, it is entirely inconsequential and no amount of impressive special effects can hide the fact that it is soul crushingly dull.|Rotten
What Rogue One does differently than its predecessors is turn the black-and-white dichotomy of the Empire and the Rebellion on its axis.|Fresh
"When Rogue One is following the ""cool and different"" edict, that's when it's awesome"|Fresh
The nadir of this film's cynical, marketed traipse through the iconography of its franchise is in the preposterously pantomime mythologisation of Darth Vader.|Rotten
Anyone worried that the Mouse House might take the edge off the franchise should take comfort in Rogue One being probably the grittiest entry since The Empire Strikes Back in 1980.|Fresh
It really puts the 'wars' of this franchise front-and-centre like never before, and what it lacks in depth and polish it more than makes up for with spectacle and grit.|Fresh
It's a mixed bag of a Star Wars movie, so it's basically par for the course.|Fresh
Its loyal to the franchise without ever being slavish, and it bends the established story at just the right angle, giving the saga's central conflict a new kind of life.|Fresh
Rogue One: A Star Wars Story is the worst theatrically released Star Wars yet. I know that many will lambast the work that George Lucas did in this prequel trilogy, but I have a soft spot for his vision with those films.|Rotten
For those who grew up loving Star Wars, but have wanted the film series to grow up and become more nuanced and dangerous along with them, Rogue One does this, while still squarely existing within the design and narrative parameters of the universe.|Fresh
This film brings something slightly different to the Star Wars universe while at the same time giving us a lot more of what we already know and love.|Fresh
Great battle scenes, heartfelt characters, and the knowledge that there can only ever be one make this a real gem amongst stones that have, at times, struggled to shine.|Fresh
A surprisingly dark yet brilliantly action packed and fun anthology film|Fresh
When the action pivots on the exciting plot point of data transfer rates ... this mundane crisis doesn't seem elevated to a planetary level of urgency.|Rotten
As the Rogue One draws to its utterly stunning space-battle close, it seems to feel it needs to hold hands with A New Hope - when it really just needs to pass the baton.|Fresh
Edwards has a keen sense of awe and little regard for the humans underfoot.|Rotten
I wanted to feel more in the trenches with these guys...but the action that was there was really good...I liked it more than the Force Awakens, and if you are a Star Wars fan, I'd say go see this right away.|Fresh
It has everything hard core Star Wars fans want -- a feisty heroine, comic relief, quirky and unlikely heroes, incredible sets, and a soaring score.|Fresh
There is zero depth here. You keep hoping for a transgressive moment that will make the cringe-inducing dialogue and gratuitous fan service worthwhile, but it never comes.|Rotten
If you miss this point, the sacrifices of a revolution, then you will not understand the greatness of Rogue One.|Fresh
This is the plot-driven space opera (with delightful elements of a space western) that I wanted/needed.|Fresh
Rogue One is an enjoyable addition to the franchise and Jones's Jyn is a compelling lead.|Fresh
hankfully, with a cast like this one, you're treated to a vast array of characters to cling on to. Some of them feel more like action figures than characters, but it's a delight to have characters that are colourful - in more than one sense of the word.|Fresh
Rogue One: A Star Wars Story is a reminder of your dreams, of the barriers you'd break to create a better world, one full of hope and liberty where the word sacrifice takes on a whole new meaning... [Full Review in Spanish]|Fresh
While we don't have the same nostalgic attachment to Cassian, Bodhi and Jyn, that's what unburdens Rogue One, giving it a freedom to tell a story on its own terms.|Fresh
It was nice to see something that was set in the Star Wars universe, but had a different tone to it.|Fresh
By shifting to a higher power characters actually cry out to, Edwards achieves a rousing tale of honor and sacrifice that both deepens and broadens the rest of the Star Wars world.|Fresh
When the film slows down enough for the dialogue to sink in, we realize that the story, such as it is, has been cobbled together from all previousStar Wars films combined.|Rotten
... the flaws in the film are in that first hour of build up the rest of the movie is really good if not great...|Fresh
While I loved The Force Awakens, it relied a lot on the nostalgia...But this movie? It could stand on its own and still be amazing.|Fresh
Can I just say that I liked Rogue One: A Star Wars Story better than the last four Star Wars stories--even The Force Awakens, which was the top grossing film of 2015?|Fresh
"The action in ""Rogue One"" is extremely well-staged and exciting, and it's fun to see its small connections to the larger ""Star Wars"" universe..."|Fresh
... the directing is heavy-handed and uninspired, the plot with its many turns - lots of action that includes more fight scenes than the saga's other movies - develops predictably, even if it's not always easy to follow.|Rotten
[Rogue One] is thrilling, at times dark, but also extremely entertaining regardless of your Star Wars knowledge.|Fresh
The ending is filled with both a bittersweet tragedy and hard-fought victory; ' a new hope' is earned, and so is this film's place in the upper echelon of Star Wars lore.|Fresh
There are Suicide Squad-level moments of confusion, weak characters and regressive storytelling that left me downright angry.|Rotten
...this is a film that gives us another strong independent woman such as Jyn in the Star Wars universe and we need more of them.|Fresh
"It is now a great starting point for someone new to this franchise. To quote one of the familiar lines from this space opera - ""the Force is strong with this one""!"|Fresh
This is Star Wars for adults. Well-loved characters die, the violence is gory by and large and the atmosphere is more on the lines of the French Resistance during World War II than the light-hearted thrillers that George Lucas films were.|Fresh
Rogue One certainly doesn't hit all its marks. But it surely hits enough to keep holiday audiences happy, particularly as its story begins to merge with the one we discovered all those years ago.|Fresh
It works more than it doesn't, and the story itself feels fresher than Force Awakens because it isn't a repeat of a previous Star Wars movie.|Fresh
This is meant to be a standalone spin-off from the Star Wars movie universe, but it feels like Episode 3.5.|Fresh
... a reason to hit theaters this holiday season.|Fresh
... the film is mostly a triumph - heavy on the action, light on the romance, and one of the best heroines to come out of the big screen in 2016.|Fresh
Rogue One: A Star Wars Story sets the benchmark of how a good standalone film can be made without ruining a tight story with unnecessary sequels.|Fresh
While Rogue One: A Star Wars Story does not bring the excitement of the surprising, original 1977 Star Wars (almost 40 years ago!), it does offer many similar pleasures.|Fresh
Rogue One captures and develops the epic yearning and philosophical difficulty of the original series' DNA.|Fresh
Ultimately, Rogue One is a movie for Star Wars fans.|Fresh
What ought to be a raging call for rebellion sputters and coughs and then finally lapses into stupefied incoherence.|Rotten
Luckily, this is a film so rooted in the archetypal heroic quest that everyone can enjoy in varying degrees: hardcore fans, newcomers and young children alike can appreciate the rebels and their fight against the Leviathan|Fresh
