Hail, Caesar! is a worthy addition to the Coen Brothers' filmography of thrilling titles covering both drama and comedy.|Fresh
Hail, Ceasar! is a film that contains a true dark humor and it's what makes it stand out. [Full Review in Spanish]|Fresh
The film is broken down into individual bits that aren't cohesive and don't combine to create a story that flows.|Rotten
Parodying the rich and famous in the Golden Age, Hail, Caesar! is an entertaining satire and love note to Hollywood.|Fresh
The humor is much more subversive than laugh out loud funny. It's definitely worth a look for Coens fans and those who love films in general.|Fresh
Catholics, Communists, and classic Hollywood are all equally celebrated and caricatured in the Coen Brothers' latest comedy caper. After all, it's a Christ tale. And a musical.|Fresh
Hail, Caesar! is a mostly lively, occasionally wandering, usually entertaining and uncommonly heartfelt rebuttal to such complaints.|Fresh
As much praise as they deservedly get, The Coen Brothers don't always hit it out of the park, and Hail, Caesar! probably won't become a classic like many of their other films.|Fresh
A conflicted story that is also about losing faith in established institutions like Hollywood. Hail, Caesar! finds The Coens in a comfort zone all while paying homage to vintage filmmaking with a wink.|Fresh
I was certainly entertained while watching it, but I did feel so let down by what could have been a classic Coen brothers movie.|Fresh
Hail, Caesar! is a worthy addition to the Coen Brothers' filmography of thrilling titles covering both drama and comedy.|Fresh
Hail, Ceasar! is a film that contains a true dark humor and it's what makes it stand out. [Full Review in Spanish]|Fresh
The film is broken down into individual bits that aren't cohesive and don't combine to create a story that flows.|Rotten
Parodying the rich and famous in the Golden Age, Hail, Caesar! is an entertaining satire and love note to Hollywood.|Fresh
The humor is much more subversive than laugh out loud funny. It's definitely worth a look for Coens fans and those who love films in general.|Fresh
Catholics, Communists, and classic Hollywood are all equally celebrated and caricatured in the Coen Brothers' latest comedy caper. After all, it's a Christ tale. And a musical.|Fresh
Hail, Caesar! is a mostly lively, occasionally wandering, usually entertaining and uncommonly heartfelt rebuttal to such complaints.|Fresh
As much praise as they deservedly get, The Coen Brothers don't always hit it out of the park, and Hail, Caesar! probably won't become a classic like many of their other films.|Fresh
A conflicted story that is also about losing faith in established institutions like Hollywood. Hail, Caesar! finds The Coens in a comfort zone all while paying homage to vintage filmmaking with a wink.|Fresh
I was certainly entertained while watching it, but I did feel so let down by what could have been a classic Coen brothers movie.|Fresh
When you look at this as an ode to the way Hollywood used to make movies, that's done really well, and the performances are off the charts.|Fresh
There's lots of fun to be had here, much whimsy and fun grounded by the serious issues of the time. Ultimately Hail Caesar is a bouncy satire with a heart of gold to brighten February's pall.|Fresh
