"It's both nostalgic and fresh, a tender homage to, especially, the initial Star Wars (""Episode IV: A New Hope""), as well as a bridge to help those of us stuck in the splendor of Hoth edge into the future."|Fresh
The film's political resonances are as mutable - and as muddled - as those of its predecessors.|Rotten
"If you loved ""The Force Awakens,"" you've already pre-ordered this, and it's worth the purchase price. Just know it isn't ""the complete story behind the making of"" the film that's promised on the back of the box."|Fresh
Despite the copious servings of tragic threats and good feelings, the production sinks under the weight of its emotional calculation.|Rotten
The new movie, as an act of pure storytelling, streams by with fluency and zip.|Fresh
That's what's so impressive about the tricky balancing act Abrams has pulled off with The Force Awakens: He's made a movie that's simultaneously gripping and a huge release. We are in good hands, at last.|Fresh
[It's] an end product that caters to the generation who grew up with the original films and inspires them to fall in love with a series all over again while their kids discover it for the first time. The Force is strong with this one.|Fresh
Director JJ Abrams has crafted a film that is entertaining for non-Star Wars fans and is chuck full of lore and new story for the die hard fans.|Fresh
It's more than another blockbuster; this is a powerful, nostalgic, joyous regeneration.|Fresh
The Millennium Falcon goes upside down and the screen goes upside down! BB-8 is the cutest! New Star Wars is the best! Pew pew!|Fresh
It's hard to maintain that sense of adventure when you're ticking off points on a checklist. It's fashionable to badmouth the prequels, but at least you could see Lucas working to develop the story, teasing out the implications of his created cosmos.|Rotten
This thing is an entertainment orgy of galactic proportions, a fun-filled, planet-hopping, visually breathtaking adventure that gets the next generation of Star Wars stories off to a good start.|Fresh
Star Wars: The Force Awakens is a film with a generic, half-baked script. [Full Review in Spanish]|Rotten
This is an emotional film, engaging in some nostalgia, sure, but also breathing life into a franchise that had become muddled and stuffed to the gills with bloat and ephemera.|Fresh
It has some unengaging and familiar story beats that hamper what is otherwise a great return trip to the Galaxy Far, Far, Away...|Fresh
An adequate return for the franchise.|Fresh
A perfect balance of impressive action and special effects, some nice humor and several scenes that pack unexpected emotional punch.|Fresh
It feels like an exciting time to be a Star Wars fan again. What's more, it's an exciting time to watch a new generation become Star Wars fans.|Fresh
"""The Force Awakens"" is easily better than all the prequel films, however, I wouldn't rankit higher than anything in the original trilogy except maybe ""Return of the Jedi."""|Fresh
"A fun ""remix"", if you will, of what we love about Star Wars. It doubles down on what works and safely doesn't reinvent the wheel."|Fresh
There's no reinventing of the wheel here, but an authentic, enthusiastic and well-observed continuation of the universe.|Fresh
Having the presence and dramatic lineage of three characters the Prequels weren't afforded the luxury of accessing (Han, Leia and Luke) adds some gravitas to proceedings.|Fresh
J.J. Abrams is the right choice to helm this sacred film franchise and present a whole new litany of continuing adventurous narratives for a new generation of 'Star Wars' personalities dipping their tenacious toes into the force of goodness|Fresh
The Force Awakens isn't the best film of the year but it certainly is one of the best based purely on entertainment value.|Fresh
It was never going to be easy. Following up the original Star Wars trilogy was a difficult task for its creator George Lucas and his prequel trilogy was met with a lot of criticism and backlash.|Fresh
The nostalgia factor ... is done with great poignancy, adding the emotional beats the film needed to be accepted by the old guard.|Fresh
The Force is very strong with this one.|Fresh
A key moment... has all the poignancy of discovering an old toy in the attic-or in this case, in the middle of a desert-and finding not only that it still works, but it has a role in saving the universe.|Fresh
It's a grand adventure that illustrates how some things might stay the same, but other things can always, always change for the better.|Fresh
The same vague, mystical wonder - accompanied by the twittering flutes of John Williams - fills the screen that ran imaginations wild in the '70s.|Fresh
There's everything you want in a Star Wars film here and fans of the original will not be disappointed.|Fresh
J.J. Abrams has succeeded where George Lucas failed: He has remembered what made Star Wars good in the first place.|Fresh
Incorporating old and new concepts and characters together blends wonderfully. The style feels like George Lucas' golden touch.|Fresh
What crystallizes the film, especially for veterans of the Star Wars franchise is the sense of history and consequence from the last film in the storyline.|Fresh
A truly wonderful movie-one worthy of its years-long hype and the Star Wars name itself.|Fresh
The Star Wars film we needed (a palate cleanser). Funny, full of action and lots of feels, this new entry achieves great balance between nostalgia and novelty. [Full review in Spanish]|Fresh
The Force Awakens is so crammed full of fun stuff it's like an economy-sized jar of Prego.|Fresh
If you were worried that this movie was going to be like the prequels, or Star Wars: Into Darkness, do not worry. It captures the heart, it captures the soul, it captures everything that you liked about Star Wars growing up.|Fresh
This movie carries so much magic.|Fresh
Star Wars: The Force Awakens may not have provided me with an artistic experience, but it did maintain my interest in the rest of the trilogy, and there is something to be said for that.|Fresh
Abrams has done a lot more than rebirth this series, he has renewed it with hope for the future|Fresh
The storytelling is top notch. It's a carefully-crafted dance of nuance that balances a bit of everything.|Fresh
It succeeds by managing to be spectacular, thrilling and, as Star Wars past meets Star Wars present and future, unexpectedly moving, too.|Fresh
The final product is that The Force Awakens is emotionally satisfying, but you kind of have to play dumb to get along with it. It's a good movie-a really good one, on the surface level-but it falls just short of great.|Fresh
Abrams seems far more intent on delivering on the promise of the originals as rousing space Westerns where good and evil stood opposite one another and dared the other side to blink.|Fresh
Even if TFA is mostly fan service, I'll take it.|Fresh
The new cast is brilliant. I still want to see where Episode VIII goes. But I'm in no rush to see it again as a standalone film.|Fresh
... the end result is immensely satisfying, and should be so both for fans like myself and newcomers.|Fresh
Thank the Maker the Galaxy still has life in it.|Fresh
In short, The Force Awakens does what it needs to do. The familial saga of parents and children, power sought and power won, still sing to us on a genetic level.|Fresh
Abrams makes the Star Wars movie every fan wants to see, and it succeeds effortlessly at doing more than merely cashing in on nostalgia.|Fresh
I've been sold on the rich possibilities of these new movies. I'm letting the Force in this time.|Fresh
JJ Abrams's sequel has, thank the Lord, delivered, with John Boyega and Daisy Ridley proving up to the challenge, too.|Fresh
The Force Awakens takes its legions of rabid fanboys very seriously, throwing them meaty bone after bone.|Fresh
Star Wars: The Force Awakens gives new life to a franchise of hope, resilience, courage and family that's been missing from theatres for far too long.|Fresh
It's a big Star Wars universe out there and Abrams has just made it bigger again with this mix of fan boy homage and a fresh and quirky vision of his own.|Fresh
The Force Awakens is fun. I'm not sure that it's great. ... But on the heels of the prequels, well, maybe fun is all we really need.|Fresh
"As the most anticipated film release that I can remember in some time, ""The Force Awakens"" has some big shoes to fill. And fill them it does."|Fresh
Star Wars: The Force Awakens honors the series and takes it in exciting new directions. Both The Millennium Falcon and millennials, it would seem, are in good hands.|Fresh
What we've got here is a film that managed, on the first try, to turn the engine over in a car that has been collecting dust for 32 years. Now, they didn't drive it anywhere, so we can't tell if it was worth the effort.|Fresh
What is the Force, and Jedi-ism? In Star Wars, it refers to the ability of a high-level martial-artist-knight to use supernormal abilities. Science has proven 6 of them.|Fresh
I'm happy to tell you that, despite some minor fumbles, this is definitely the Star Wars film we've been looking for.|Fresh
Abrams is trying to recreate that experience for a whole new generation eager to be captured by the charge and action and exotic Amazing Stories covers come to life in a fairy tale space fantasy that takes place long ago and a galaxy far, far away...|Fresh
'The Force Awakens' does what the original films did well - and is also its own, thrilling thing.|Fresh
"It's fan fiction writ large, making it clearer than ever that George Lucas is ""Star Wars."" With his voice gone, all that's left are tinny reverberations of movie history."|Rotten
A trio of writers led by Lawrence Kasdan put the fun and fast-paced serial adventure back into Luke Skywalker's galaxy, and, just as importantly they give us new characters that we care about.|Fresh
A thrilling outer space epic breathing new life into a once flagging franchise!|Fresh
The return to that galaxy far, far away that audiences have longed for.|Fresh
This is more than just a nostalgia trip: Star Wars is back and it feels beautiful.|Fresh
While Star Wars: The Force Awakens is technically a remake of Star Wars: A New Hope with some new characters added, it still remains a fun and exciting adventure that does a fine job of blending the old and the new.|Fresh
It's Star Wars - right down to its bones - and that's always worth celebrating.|Fresh
J.J Abrams has done the impossible; he has created - and recreated - a Star Wars movie and made it look and feel like a Star Wars movie should. Funny, sad, exciting and enlivening, it is a definite and an absolute must-see.|Fresh
Despite one too many callbacks to its predecessors, The Force Awakens has all the charm of the best entries in the Star Wars series, and it arrives on a pristine Blu-ray primed to delight the next generation of fans.|Fresh
Please, no more sermons about midichlorians and the Force - let's get those light sabers crackin'! And crack they do,|Fresh
Humour and heart are prominent amid the breathtaking action.|Fresh
[Abrams'] plot mirrors that of A New Hope, but deliberately so: it will charm old fans, win many new ones, and make everyone an awful lot of money.|Fresh
It's loud and full of vim -- but a little hollow and heartless.|Rotten
The Force Awakens is, truly, a stunning exercise in large-scale filmmaking; a beautifully-assembled picture in which Abrams combines a magnificent cast with a marvelous flair for big-screen, sci-fi storytelling.|Fresh
Great in the awe-inspiring, tear-provoking way that only films built on generations of dreams can be great... It taps not into what the original films were, but what they meant to audiences, how they made us feel.|Fresh
The film has an excellent rhythm that gives you but a few minutes to recover from all the action before plunging you right into another battle. [Full Review in Spanish]|Fresh
The film is action packed but driven by the story which is about the people, and specifically family issues which we can all relate to.|Fresh
It's thrilling, fantastical and feels like Star Wars.|Fresh
The Force Awakens is more of a bridge than a completely new era, but it successfully lets audience live again in a galaxy far, far away.|Fresh
If what's contained is ultimately the planting of seeds that will continue growing two, four, or forty years down the line, I suspect this franchise is in its best-ever state.|Fresh
Star Wars: The Force Awakens dazzles audiences with a surface of nostalgic fun made shiny new-but beneath that mask, if you care to notice it, lurks an abyss of futility.|Rotten
The spectacular 'Star Wars: The Force Awakens' provides a new hope for future generations of moviegoers.|Fresh
A spectacular film that will keep the franchise going for many years to come. [Full review in Spanish]|Fresh
Abrams understands that a great Star Wars movie is not only about the whiz-bang external stuff, but also about the soul in its classic riff on the eternal struggle between the sides of light and dark (good vs evil).|Fresh
Technically a reboot from the original 1977 film, J. J. Abrams breathes live back into the franchise, pleasing old fans and creating legions of new ones. I felt like I was 12 years-old again!|Fresh
It relaunched the franchise in a real majestic way, mixing new characters with the familiar faces of the original trilogy. [Full review in Spanish]|Fresh
It has all the spirit of the original saga while also introducing new characters for a new generation. It will make you feel like a kid again. [Full review in Spanish]|Fresh
[VIDEO ESSAY] This latest installment of fandom's favorite mongrel pet is a poorly paced MacGuffin-chase plot, ginned up with groan-inducing spoonful doses of pro-war imagery and its attendant rudimentary vocabulary.|Rotten
Bravo! Ford ignites the movie! He's the star and jumps right back into the iconic role. Disney brought a princess but it was a bait and switch. They got General Great-Greatma instead.|Fresh
As a one-off, the movie might seem like a little miracle - a fresh take on nostalgia not too different in tone from last year's delightful Turbo Kid. But stretched out... a hard crust of cynicism is apparent just beneath the sugar-dusted surface.|Rotten
as long as the viewer does not need to contend with Jar-Jar Binks or a pod race, any Star Wars film delivers more than a ticket's worth of entertainment.|Fresh
It is easy to assume that Lucas sold the franchise to the Xerox Corporation - because the new film is nothing more than a weak photocopy of the 1977 classic and its 1980 follow-up.|Rotten
A canny crowd-pleaser of reversals, replays and reveals.|Fresh
Yes, the Force really awakens|Fresh
The creative team is to be commended for a franchise resurrection that catches the spirit of what knocked the socks off a prior generation of galactic film fans. Epic entertainment. Epic movie event.|Fresh
It all comes together nicely as the actors breathe vulnerability, fallibility and personality into their roles, with Daisy Ridley being quite the commanding presence. My favourite, hands down, is the cute and rotund droid BB-8.|Fresh
It's precisely what you expect. Nothing more. Nothing less. And there isn't anything wrong with that.|Fresh
The Force Awakens is an exciting, nostalgic, powerful and moving film, that is capable of generating accelerated heartbeats and knots in the throat. [Full review in Spanish]|Fresh
Star Wars returns to be fun again on the big screen. [Full review in Spanish]|Fresh
While Star Wars: The Force Awakens gets temporarily bogged down taking us back to the world that we left in 1983, it introduces us to the new and exciting torch-bearers of the franchise.|Fresh
At the end The Force Awakens looks more like a nostalgic film that will work as a transition to the new Star Wars' age. [Full Review in Spanish]|Rotten
This film is a well-planned product that balances nostalgia with the capacity to attract new generations into the Star Wars universe. [Full Review in Spanish]|Fresh
The ingenous script makes the audience get hooked trying to guess the film's next move, only to be surprised when the unexpected occurs. [Full review in Spanish]|Fresh
The Force Awakens is as good as it is bad; fluent as it lacks in emotion; affecting like the original trilogy as much as it is disrespectful with those who seek something new. [Full review in Spanish]|Rotten
It's enjoyable in the moment but leaves us little to chew on, to dream on.|Fresh
A thrilling outer space epic breathing new life into a once flagging franchise!|Fresh
This was not a movie made under the weight of calculated strategy; it was given life by those who took immense pride in their association, and sought to enhance an established legacy with grand enthusiasm.|Fresh
It's like [Abrams] put Episodes IV, V, and VI in a blender. It's an act of love, no doubt about it. ... [But it] lacks any image of its own that is truly iconic.|Fresh
There's no end in sight. The force has awakened.|Fresh
J.J. Abrams and his crew have restored the shine to our beloved story.The Force is awakened, indeed.|Fresh
...the tendency for the narrative to repeat the beats of A New Hope, though perfectly logical in a saga founded upon the constancy of the hero's journey, comes off as pandering fan-fiction.|Rotten
This is very similar to the first Star Wars film, but it isn't as family friendly. Hope and optimism are lacking in this reboot. What it lacks in optimism, it makes up for with hype, having been promoted along with every product known to man.|Fresh
...secret threads on social media are already picking their nits and debating theories; it's going to be a tough wait to see what happens next.|Fresh
Springs to life around a terrific new star.|Fresh
What Abrams delivers here is still a pretty good start to this new trilogy, but you can't help but think how great it might have been if they had done their own thing and given us something new.|Fresh
Abrams plays it safe, but it's a good kind of safe, because, for the first time in ages, the Star Wars saga has personable leads.|Fresh
It does exactly what it needs to be a crowd-pleaser in that regard. But whether it breaks any new ground ... not so much.|Fresh
I didn't mind the many nods to the original two movies -- at least they nick story points from the right ones.|Fresh
Another Death Star-like super weapon?! When will the Empire learn to quit designing them with weak spots where a few well aimed strikes can destroy the entire thing!|Fresh
The Force Awakens begins another epic chapter in the Star Wars saga in the best possible way.|Fresh
J.J. Abrams keeps the plot moving at a brisk pace that keeps the viewer from overthinking it until after the credits roll, but not so brisk that we can't relax and enjoy the ride. And what a ride it is.|Fresh
It's a well-acted, fun, and zippy time at the movies.|Fresh
It's beautiful to look at, brilliantly acted, breathlessly exciting, frequently amusing, yet capable of delivering some emotional gut-punches that take it into the dark territory inhabited by The Empire Strikes Back.|Fresh
The Force is still here.|Fresh
It's not just a great piece of science fiction, or a great piece of cinema: it's a new hope.|Fresh
This film is a particularly chilling portrait of the relationship between father and son. [Full Review in Spanish]|Fresh
I'd be inclined to give it a honorable third spot, way, ways behind episodes IV and V, and just about the same place as Return of the Jedi. [Full Review in Spanish]|Fresh
"The film is basically a ""greatest hits"" compilation of episodes IV and V, and little else. [Full Review in Spanish]"|Rotten
The light saber is drawn, the battle stance is set, and the Force is most definitely strong with this one.|Fresh
A sweeping return to form for the film series, one that is absolutely excellent and will hopefully open the door for more exciting conflicts.|Fresh
... a complete fan-service that combines the exciting storytelling and use of practical effects from the original trilogy with the crisp, vibrant color palette and clean computer graphics of the prequels.|Fresh
Appealing both to a new generation of viewers and fans of the series since the beginning, this 30-years-later sequel to 1983's Return of the Jedi is a thrilling adventure.|Fresh
"The force is strong in this spirited sequel. This is the movie that ""Star Wars"" fans have been waiting decades for."|Fresh
The Force is with filmmaker J.J. Abrams, who makes sure this Star Wars adventure contains thrilling action scenes, exciting special effects, and colorful characters.|Fresh
A money grab in which wunderkind J.J. Abrams choses to go where George Lucas has gone before by basically repeating plot points, even lines, from the original trilogy.|Rotten
I found myself listening to a chorus of spontaneous gasps, cheers, laughs, whoops and even occasional cries of anguish. What's really surprising is that many of them were coming from me.|Fresh
And just like that, the scars of 16 years and lesser trilogies were magically washed away. We've seen much of what's onscreen before, but Abrams brings a fresh energy to pacing and performances that reminds us of the joy of watching Star Wars films|Fresh
dishes out familiarity without apology and arranges it in such a way that, even as we recognize the patterns and beats, it feels fresh and invigorating and, lest we forget what's really at stake here, fun|Fresh
J.J. Abrams has, for the most part, taken the safe road, not re-inventing the wheel, but building a solid, respectful and, at times, darn entertaining reboot.|Fresh
With The Force Awakens, Abrams has begun one of the most important reclamation projects of our time: the complete erasure from cultural memory of The Phantom Menace and its sequels.|Fresh
It's enough to make a grown fan cry.|Fresh
Brandishing both a wand and a wink at audiences, and split somewhere between colossal and cartoonish. And no, I am not now nor have I ever been a Star Wars junkie. Akin to an atheist at the church podium. And likely my fate: Let the haters be with you.|Rotten
An exciting winner for fans and box office|Fresh
J.J. Abrams' thrilling sci-fi adventure marks a rebirth in exciting galactic entertainment.|Fresh
It's loaded with nostalgia|Fresh
The film knows it's dealing with iconic elements of pop culture, recognizes them as such and shows enormous joy while using them. [Full review in Portuguese.]|Fresh
Does not disappoint.|Fresh
"As far as I'm concerned, ""Star Wars: The Force Awakens"" is the best film of the year."|Fresh
Complete with the great John Williams score, dazzling special effects, lots of good humor -- and of course, the creatures, it's a real crowd pleaser.|Fresh
I'll cut to the chase: yes, it lives up to the hype. J.J. Abrams has created a film that stays true to the original series while updating it for a new generation.|Fresh
Three or four moments of astonishing beauty and three or four more that will make you want to cheer. (Fox 29 Philly)|Fresh
I don't think I've ever been so completely satisfied with a film. Considering the insane amount of build up and the wild expectations I had, it's almost miraculous that a film could live up.|Fresh
The movie delivers in every conceivable way, on every imaginable level. Star Wars: The Force Awakens is a PhD. level course in Getting It Exactly Right.|Fresh
"As a stand-alone movie, it's enjoyable but not extraordinary. As a continuation of a franchise, it needs a ""Warning: Under Construction"" sign."|Fresh
The rule here is being pleasant, not bold. That is, pleasant to the owners, the empire, the one that paid a ton of money for this cow and it's willing to milk it until there's nothing but dry bones. [Full Review in Spanish]|Rotten
Obviously, it helps to know the old characters, but Han, Luke and the rest are cultural legends that even the young new fans will know about them.|Fresh
Maybe the new sequels and spin-offs can be more adventurous, but The Force Awakens had me smiling, reminiscing, and critiquing all at the same time: It hits all the marks, without any real surprises.|Fresh
'The Force Awakens,' written by Abrams, Lawrence Kasdan and Michael Arndt, offers enough salutes and nods to the original trilogy to please those fans, while introducing interesting and likable characters that will entice new followers to the series.|Fresh
Star Wars: The Force Awakens is just what the fans have been hoping and dreaming about for a long, long time.|Fresh
Epic Star Wars sequel delivers great performances, action.|Fresh
This is why I love Star Wars. This is why I love movies.|Fresh
After George Lucas put is to sleep with episodes I, II and III, the Force is definitely awake. The most fun I've had in a theater this year.|Fresh
So go out, get your ticket and join in all the hullabaloo; confident this time you won't get Jar-Jar-ed.|Fresh
"The familiarity feels good, feels comfortable - ""Chewie, we're home,"" as Han Solo says. But it also hems in the new film's ability to really be its own thing."|Fresh
Abrams nails the feeling of (re)visiting a rusted-out, slightly sarcastic fairy tale. Still, a few hours after the credits it's all evaporating and I'm struggling to recall a remotely original or inventive moment in the entire damn thing.|Rotten
Ultimately, Star Wars: The Force Awakens wins us over because it is about hope.|Fresh
Daisy Ridley, who crosses effortlessly into stardom here, has a face of the sort that cinematographers so often seek in vain.|Fresh
Chewy, I'm home.|Fresh
"There are no midichlorians. There are no fart jokes. No sequences that blatantly scream ""I AM A VIDEO GAME CONCEPT!"" No Gunguns. And it's all wonderful."|Fresh
There are echoes of the past in each of these characters, but they resonate in new ways.|Fresh
It's a huge amount of fun, although whether the self-referential nature and the did-we-surprise-you-there style of plot reveals stand the test of time remains to be seen.|Fresh
[The Force Awakens] rarely stops moving, yet its action never seems excessive. That's because combatants and targets always remain clear instead of fuzzed up by the hyper-speed visuals hack action directors use.|Fresh
This movie stands proudly as an example of the magic that once was routine in movie theaters. It makes kids of us again and allows us to discover that going to the movies can indeed still be a special event.|Fresh
A film that fans of the old movies will relish but one that looks bound to capture the imagination of a new audience, too.|Fresh
There are no glaring missteps in The Force Awakens, and on such a stage this kind of performance might even pass for greatness -- for a little while.|Fresh
All points converge for a dramatic, emotionally charged finale, and a lightsaber duel up there with the best of the first trilogy. These fights work best as an extension of the story, not over-choreographed showcases for stunt workers.|Fresh
'Star Wars: The Force Awakens' easily lives up to its mammoth hype, but it's not flawless, nor a better film than the original trilogy. It is a non-stop action film with a shotgun pace, like plugging the cotton candy machine directly into your face.|Fresh
I bet you'll have fun - I did, mostly. But it's the fun of seeing something fairly successfully redone, with the promise of more of the same to come.|Fresh
It's everything the kid in us goes to the movies for -- marvelous adventure that leaves us surprised, scared and euphoric.|Fresh
Abrams has taken the staff (or lightsaber if you will) and has reshaped the destiny of this saga in the right direction. [Full review in Spanish]|Fresh
This episode brings warmth back to a franchise more frozen than a dead Tauntaun. Let's hope the second and third movies continue the thaw.|Fresh
From old joys to fresh twists, this is a unique blockbuster experience that celebrates the franchise whilst also expanding it.|Fresh
The action scenes are excellent, the special effects are superb and there's good doses of humor, suspense and drama all along the way.|Fresh
[W]e can sense the film establishing itself as the backbone for a new narrative cycle. It's a promising start.|Fresh
Abrams and his fellow writers have gone deep to get back to what Star Wars was and promised to be. Force seeds it well with nostalgia, blood ties and galactic prospects for the next chapters.|Fresh
AS a critic, this is a good movie. As a fan, I'm devastated. [Full review in Spanish]|Fresh
Abrams and company know exactly where your emotional hanging curve balls are, and they hit every one of them out of the park.|Fresh
J.J. Abrams delivers a love letter to the Star Wars universe, one made not only as a hardcore fan, but as a filmmaker who studied the source material thoroughly. [Full Review in Spanish]|Fresh
The saga returns with more energy than before, with known and new characters that revitalize this cinematic universe. [Full review in Spanish]|Fresh
Makes you remember the brilliance of 'A New Hope' and 'The Empire Strikes Back', but also makes you curious for what may come with Episodes VIII and IX. [Full review in Spanish]|Fresh
JJ Abrams bring the franchise back to life with a perfect mix of nostalgia and innovation. [Full review in Spanish]|Fresh
A thrilling ride from start to finish. [Full review in Spanish]|Fresh
Relative unknowns Daisy Ridley, a legitimate star in the making, and John Boyega sort of pick up where the likes of Leia and Han left off.|Fresh
