The action is exciting, the Hollywood scenes are dryly funny. But we never get to know the people for whom this farcical plot has been invented.|Rotten
It is smart and funny and engaging.|Fresh
Argo is spot on with its ode to the bombastic behind-the-scene banality of playground politics rooted in the seeds of cynicism and suspicion.|Fresh
With Argo, [Ben Affleck] manages to prove he can direct pretty much anything with a level of competency most full-time directors would envy.|Fresh
Tonal issues aside, however, Affleck's third feature is assured, smart and very entertaining.|Fresh
Unlike the domestic spy thriller of the 1970s, today's CIA apologist thriller does not reveal how official truth is an illusion, an elaborate cover-up constructed to hide abuses of power.|Rotten
Alan Arkin and John Goodman masterfully interpret these two film professionals... [Full review in Spanish]|Fresh
... a very well told story. [Full review in Spanish]|Fresh
Although there are still a few months until 2012 ends, Argo is possibly the best movie of the year. [Full review in Spanish]|Fresh
... the limited actor turned talented filmmaker [Ben Affleck]... [Full review in Spanish]|Fresh
The action is exciting, the Hollywood scenes are dryly funny. But we never get to know the people for whom this farcical plot has been invented.|Rotten
It is smart and funny and engaging.|Fresh
Argo is spot on with its ode to the bombastic behind-the-scene banality of playground politics rooted in the seeds of cynicism and suspicion.|Fresh
With Argo, [Ben Affleck] manages to prove he can direct pretty much anything with a level of competency most full-time directors would envy.|Fresh
Tonal issues aside, however, Affleck's third feature is assured, smart and very entertaining.|Fresh
Unlike the domestic spy thriller of the 1970s, today's CIA apologist thriller does not reveal how official truth is an illusion, an elaborate cover-up constructed to hide abuses of power.|Rotten
Alan Arkin and John Goodman masterfully interpret these two film professionals... [Full review in Spanish]|Fresh
... a very well told story. [Full review in Spanish]|Fresh
Although there are still a few months until 2012 ends, Argo is possibly the best movie of the year. [Full review in Spanish]|Fresh
... the limited actor turned talented filmmaker [Ben Affleck]... [Full review in Spanish]|Fresh
... without a doubt the filmmaker has delivered an exciting film worthy of the upcoming awards season. [Full review in Spanish]|Fresh
... it achieves, in spite of the clear and limpid tessitura of the anecdote, a real story that dispenses with excessively sweetened or heroic doses... [Full review in Spanish]|Fresh
Argo is a fast-paced work, its last half hour keeps the viewer in constant tension. [Full review in Spanish]|Fresh
That's thanks to the direction, the performances, and the minimalist-yet-engaging emotional economy of the script. Argo is solid cinematic craftsmanship all around.|Fresh
Affleck...takes on what amounts to a historic period thriller with humorous elements and a hero in Mendez, and he does so like he's the second coming of Robert Redford and George Clooney.|Fresh
After all these years, Ben Affleck is still a listless actor. But he's a terrific director, and in Argo, he's done it again.|Fresh
It simmers with real tension as it leapfrogs among characters and locations as much as 7,500 miles apart. Mr. Affleck uses an old-fashioned ringing telephone as effectively as Alfred Hitchcock ever did.|Fresh
Argo is unquestionably a success, but it must be said that Affleck is not now, and will probably never be, a brilliant director.|Fresh
Argo serves not only as an expertly wrought piece of entertainment but also an act of patriotic tribute.|Fresh
...confirms [Ben] Affleck's status as a good director. [Full Review in Spanish]|Fresh
The critical situation of life or death is rarefied by a material that links with metacinematographic comedies - the preproduction of that fake film recalls Bowfinger or Ed Wood. [Full review in Spanish]|Fresh
Fiction sometimes surpasses reality, and here, when reality seems fiction, there is no other way to relax and enjoy a finished film product. Hollywood has done it again. [Full review in Spanish]|Fresh
A solid political spy movie, despite being gift-wrapped a little too neatly.|Fresh
This is one of the best American mainstream movies of the year and another taut, terrific film from director Affleck. Truly unmissable.|Fresh
Affleck is growing up as a filmmaker and Argo evinces newly found and assured footing for him.|Fresh
Affleck continues to impress audiences with his keen eye for direction, knowing just when to fall back and allow this top-notch cast the freedom to interpret the events in a way that will most compel viewers.|Fresh
Argo works 100 percent as a straight-up hard-boiled thriller, but its deeper thematic current is about trust.|Fresh
A solid take on an improbable event in American history.|Fresh
This is better than any horror movie.|Fresh
The film doesn't favour one side over the other. Also, the dramatisation is not without its light moments.|Fresh
A riveting and exceedingly assured feature, Argo is a first-rate thriller that whilst lacking in any sense of historical relevance remains a perfectly fashioned piece of evening escapism.|Fresh
With the guidance of Affleck's steady hand and a clear vision, Argo builds a compelling story of both courage and deceit.|Fresh
As solid and engrossing as Argo is, however, don't believe all the hype -- it falls short of exceptional.|Fresh
The screenplay abounds in droll dialogue and provides insider insight into Hollywood even lampooning people who work in show business.|Fresh
Truth is stranger than fiction, it's a fact; but when truth and fiction morph into each other, the strangeness factor increases exponentially. That's what happens in Ben Affleck's ingenious take on the real-life CIA (Iran hostage) mission.|Fresh
It's so sleek and well-made that you'll wish you could park it in your driveway and show it off to your neighbors.|Fresh
If the aim is to draw a parallel between the artifice of Hollywood and the spy trade, Argo never quite comes together, but it is a well-executed thriller that tells a true story in entertaining fashion.|Fresh
A solid piece of entertainment as well as a timely and exciting encapsulation of real-life historical intrigue, Argo shows actor-director Ben Affleck in impressive form almost all the way across the board.|Fresh
Affleck is still building up his chops as a director, but the intelligence and ambition he brings to filmmaking are particularly apparent in Argo.|Fresh
"The old saw ""truth is stranger than fiction"" has had its teeth properly sharpened in the superb thriller Argo, a blend of political history and Hollywood hijinks that goes right for the jugular."|Fresh
How do you mix a sweaty thriller with Wag the Dog-like chicanery and one-liners? He pulls it off, in part because the backdrops and costumes are so authentic and the performances so straightforward. It is also his technique.|Fresh
I can't remember the last time I was in a movie theater audience that clapped. Twice. Even I clapped. It's that good.|Fresh
Credit Affleck for keeping these two wildly different ideas and tones in check. The Tehran portions would have been too grim without the humor, and the Hollywood scenes too flippant without the deadly stakes.|Fresh
Much like his earlier directorial efforts, Gone Baby Gone and The Town, Affleck delivers a blockbuster with brains that's populated by nicely rounded characters.|Fresh
Sharp, brisk and highly entertaining.|Fresh
The emotional catharsis of Argo isn't what happens onscreen, but the sheer knowledge that the creaky old moviemaking system has put together something this crowd-pleasing and great.|Fresh
It's not quite high art, but Affleck makes a potboiler here, joining the upper ranks of actors-turned-directors. Nice job, Ben.|Fresh
With star -- and the film's director -- Ben Affleck sporting his best bushy beard and playing a genial spook, Argo turns out to be an enjoyable and polished spy thriller.|Fresh
Argo doesn't quite match Gone Baby Gone or The Town for quality but that just shows how much of an impression the one time star of Bounce has made in the director's chair.|Fresh
A smart, gripping thriller and further proof that Ben Affleck is as adept behind the camera as he is in front of it.|Fresh
Argo is one of this year's must-see films which, unlike most, is tremendous entertainment.|Fresh
The staging of the actual airport getaway is flawless and thrilling; in recreating it Affleck is blunt in depicting the hatred fueling the hunt for remaining Americans on Iranian soil.|Fresh
Affleck's eye as a director is relentlessly curious, constantly looking for the details that sell the emotion or the tension or the subtext, and it feels like he's become very confident.|Fresh
[An] exceedingly good period thriller.|Fresh
Argo is crackerjack entertainment deserving of both awards and box office as it offers up two hours of laughs, suspense and history in an extremely enjoyable package.|Fresh
Argo certainly isn't a film to be dismissed, the interesting moments should be enough to pull you through, but a film like this, about this story, with this cast, really had the potential to be much more.|Fresh
Ben Affleck has delivered a knuckle-muncher of a thriller and a satire on Hollywood, both in one unlikely package.|Fresh
The acting of the ensemble cast -- led strongly by Affleck, who also directed the picture -- is faultless. No one steals a scene. Everyone picks one up, runs with it a while, and hands it to someone else.|Fresh
Argo is consistently tense, entertaining and watchable. After Gone Baby Gone, The Town and now this, Affleck is a bigger star behind the camera than in front of it.|Fresh
Sometimes the truth is stranger than fiction. And sometimes it isn't, and it must be bent and twisted out of shape until any authenticity becomes purely theoretical.|Rotten
Even though the ending is well known, Affleck masterfully maintains the tension, tempering it with welcome laughs provided by two veteran filmmakers involved in the scheme (Alan Arkin and John Goodman).|Fresh
Argo is extremely savvy entertainment, deftly blending showbiz satire with street-level suspense sequences.|Fresh
Affleck's resurgence continues with a solid third directorial outing, and great performances from the entire cast.|Fresh
Only two scenes do more than hint at the poetic potential of the premise.|Rotten
Extraordinarily suspenseful, extremely well-told and effortless in its complex tonal balance, Argo is a captivating and thoughtful true-life drama that boasts a story so astonishing, it could only be told in the movies.|Fresh
With one of the better ensembles in recent memory, Affleck purposely gives his cast room to shine while not diminishing the risks Mendez took.|Fresh
Affleck, who directs as well as stars, conjures a denouement every bit as stomach-shredding as Skyfall's.|Fresh
