Hunt for the Wilderpeople masks its earnest sweetness with a giggling distrust of authority, making it at once heartfelt and mischievous.|Fresh
Too smart by half, and calibrated to within an inch of its life with its wannabe eccentric narrative, gags and 'cool' soundtrack choices.|Rotten
Julian Dennison is a revelation as the young miscreant forced to team up with a very curmudgeonly Sam Neill as they try to survive in the wilds of New Zealand.|Fresh
This warmed my heart plenty on the cold night that I watched it, and that's exactly what I needed.|Fresh
Hector and Ricky build an uneasy and finally heartwarming camaraderie.|Fresh
Hunt for the Wilderpeople transforms a fairly unremarkable tale of adoption into a wild and wonderful fantasy, yet again proving that New Zealand may as well just be Middle Earth.|Fresh
It's just so sophisticated and mordantly humorous you don't notice at first that it's also in the tradition of a classic boy's adventure tale.|Fresh
a leisurely and hopeful coming-of-age comedy adapted from Barry Crump's 1986 novel, Wild Pork and Watercress.|Fresh
It all sounds very serious, but it's not at all, with director Taika Waititi injecting a rich vein of dark humour and a cast of eccentric characters to deliver something that is weird, funny and mildly moving.|Fresh
... Wilderpeople isn't just charming or good-it's a legitimately great film.|Fresh
Hunt for the Wilderpeople masks its earnest sweetness with a giggling distrust of authority, making it at once heartfelt and mischievous.|Fresh
Too smart by half, and calibrated to within an inch of its life with its wannabe eccentric narrative, gags and 'cool' soundtrack choices.|Rotten
Julian Dennison is a revelation as the young miscreant forced to team up with a very curmudgeonly Sam Neill as they try to survive in the wilds of New Zealand.|Fresh
This warmed my heart plenty on the cold night that I watched it, and that's exactly what I needed.|Fresh
Hector and Ricky build an uneasy and finally heartwarming camaraderie.|Fresh
Hunt for the Wilderpeople transforms a fairly unremarkable tale of adoption into a wild and wonderful fantasy, yet again proving that New Zealand may as well just be Middle Earth.|Fresh
It's just so sophisticated and mordantly humorous you don't notice at first that it's also in the tradition of a classic boy's adventure tale.|Fresh
a leisurely and hopeful coming-of-age comedy adapted from Barry Crump's 1986 novel, Wild Pork and Watercress.|Fresh
It all sounds very serious, but it's not at all, with director Taika Waititi injecting a rich vein of dark humour and a cast of eccentric characters to deliver something that is weird, funny and mildly moving.|Fresh
... Wilderpeople isn't just charming or good-it's a legitimately great film.|Fresh
It's funny, sweet, sad, and exhilarating all at once.|Fresh
Wilderpeople is a hugely loveable movie that's suitable for date night or the whole family, and I know that sounds like a hacky movie poster blurb. But when a movie's this good, it's tough to avoid clichs.|Fresh
Hunt for the Wilderpeople tackles some fairly serious issues, but it handles those issues with just the right sense of the sweet.|Fresh
It has all the makings of a new childhood classic: it's got wonder and adventure and loads of humor, and ultimately winds up on the side of optimism - but it also has moments of genuine tragedy and danger.|Fresh
A film about romanticism, respect, acceptance and loyalty, however, it becomes excellent because of the construction of one of the most wonderful characters that modern cinema has given us. [Full review in Spanish]|Fresh
Its whackiness and borderline fantasy might not be for everyone, but there's a universal, childlike appeal to the story that feels too powerful to deny.|Fresh
I can't remember the last time I laughed this much at a movie. This wacky adventure set in New Zealand's wilderness is outrageously funny. It is filled with quirky, compelling characters and witty dialog.|Fresh
Wilderpeople emerges as a hugely likeable but not always coherent yarn.|Fresh
While there are numerous nods to cultural references only a local audience will appreciate, Ricky and Hec's emotional journey is one which every viewer can climb aboard.|Fresh
In Hunt for the Wilderpeople by Taika Waititi, lush landscapes of the rainforest of New Zealand counter a sense of humor so toast-dry that it makes the British Ealing comedies of the 1950s seem overripe.|Fresh
The film would be thuddingly familiar if not for Waititi's willingness to grasp overused tropes and manipulate them into something new.|Fresh
Hunt for the Wilderpeople is one of the most entertaining films of the year.|Fresh
Warmly funny and deeply delightful.|Fresh
Hunt for the Wilderpeople is very likely the summer's most magical film.|Fresh
This is really a wonderful adventure-comedy.|Fresh
Sweeping cinematography (by Lachlan Milne) and playful editing (by Luke Haigh, Tom Eagles and Yana Gorskaya) make the adventure all the more majestical.|Fresh
Strictly for those who love pie-eyed problem pics with scenic wanderlust.|Rotten
What keeps all this enchantment grounded is the characters.|Fresh
It's formulaic at heart, but has a sweet, unpredictable sense of humour and a nice way with words.|Fresh
Hunt for the Wilderpeople might just be Waititi's most triumphant moment to date.|Fresh
A splendidly morbid comedy for the whole family.|Fresh
Hunt for the Wilderpeople is a kicky treat.|Fresh
