A classic movie, whose qualities remind us that there once was a Hollywood where such sophisticated treats could be made.|Fresh
All About Eve is deliciously fun to watch with characters playing versions of themselves (most noticeably Bette Davis) and being quite introspective for its day.|Fresh
Bette Davis is fabulous in this role.|Fresh
Screenwriting students, you have your Bible. Movie lovers, you have a film that is impervious to the rigors of time, not to mention an inspiration for every prime-time soap opera.|Fresh
Mankiewicz's inside knowledge of show business and its particular personality types gives the film an authenticity and allows for its famously devastating acid wit. [Blu-ray]|Fresh
In our celebrity-obsessed culture, it's possible that All About Eve is more important than ever. Scratch that. How about it's more entertaining than ever?|Fresh
...an unflinching analysis of power relations which suggests that postwar America had not yet achieved the moral perfection it so wanted to claim.|Fresh
All About Eve looks into Broadway's artichoke heart to ring an early death knell for classic Hollywood.|Fresh
"Along with films such as Luis Buuel's ""Los Olvidados"" and Billy Wilder's ""Sunset Boulevard,"" Joseph Mankiewicz's ""All About Eve"" made 1950 one of the most seminal years in cinema history."|Fresh
Classic movie about an ambitious woman.|Fresh
A classic movie, whose qualities remind us that there once was a Hollywood where such sophisticated treats could be made.|Fresh
All About Eve is deliciously fun to watch with characters playing versions of themselves (most noticeably Bette Davis) and being quite introspective for its day.|Fresh
Bette Davis is fabulous in this role.|Fresh
Screenwriting students, you have your Bible. Movie lovers, you have a film that is impervious to the rigors of time, not to mention an inspiration for every prime-time soap opera.|Fresh
Mankiewicz's inside knowledge of show business and its particular personality types gives the film an authenticity and allows for its famously devastating acid wit. [Blu-ray]|Fresh
In our celebrity-obsessed culture, it's possible that All About Eve is more important than ever. Scratch that. How about it's more entertaining than ever?|Fresh
...an unflinching analysis of power relations which suggests that postwar America had not yet achieved the moral perfection it so wanted to claim.|Fresh
All About Eve looks into Broadway's artichoke heart to ring an early death knell for classic Hollywood.|Fresh
"Along with films such as Luis Buuel's ""Los Olvidados"" and Billy Wilder's ""Sunset Boulevard,"" Joseph Mankiewicz's ""All About Eve"" made 1950 one of the most seminal years in cinema history."|Fresh
Classic movie about an ambitious woman.|Fresh
Sanders...was ideally cast in this role: you can feel in Addison's every word the world-weariness of the actor who would eventually commit suicide at age 65...|Fresh
It crackles with smart, smarting dialogue.|Fresh
Joseph L Mankiewicz's wonderfully literate 1950 classic drama of the theatrical life, All About Eve, is back in the cinema, to be savoured for its language, performances, psychological insights and proof that all the world's a stage.|Fresh
The Zanuck production investiture is plush in every department.|Fresh
|Fresh
Put simply, one of the greatest movies ever made.|Fresh
