It will stand alongside the similarly epic Hoop Dreams as a documentary that, with sport as its ostensible subject, also serves as an examination of race in America, and of fame's perverse and distorting effects.|Fresh
At seven and a half hours and split into five parts... Edelman's O.J.: Made in America is tremendous.|Fresh
Not only is this the best O.J documentary by some distance, it is also one of the best documentaries you're likely to see this year.|Fresh
Edelman has crafted a structure that always seems to answer the viewer's next question without allowing the complicated themes or various narrative threads to become overwhelming.|Fresh
Edelman negotiates the legal turns of the trial (most involving blood evidence and its contamination) without getting too bogged down with courtroom psychodrama and the media frenzy that attached to all the participants.|Fresh
In its whole, it's a biting chronicle of the African-American condition over the past six decades.|Fresh
A substantive and often sensationalistic documentary about the downfall of O.J. Simpson and the rage of African-Americans against injustices.|Fresh
O.J.: Made in America will surely prove the definitive record of one exceptional African-American's spectacular rise and fall, a graphic illustration of how race, injustice and the pursuit of celebrity collided at the tail-end of the 20th century.|Fresh
An aesthetic and comprehensive 7 1/2-hour documentary on an American hero turned bad.|Fresh
Although there have been a number of films about this saga, Edelman's is unique in its thoroughness.|Fresh
It will stand alongside the similarly epic Hoop Dreams as a documentary that, with sport as its ostensible subject, also serves as an examination of race in America, and of fame's perverse and distorting effects.|Fresh
At seven and a half hours and split into five parts... Edelman's O.J.: Made in America is tremendous.|Fresh
Not only is this the best O.J documentary by some distance, it is also one of the best documentaries you're likely to see this year.|Fresh
Edelman has crafted a structure that always seems to answer the viewer's next question without allowing the complicated themes or various narrative threads to become overwhelming.|Fresh
Edelman negotiates the legal turns of the trial (most involving blood evidence and its contamination) without getting too bogged down with courtroom psychodrama and the media frenzy that attached to all the participants.|Fresh
In its whole, it's a biting chronicle of the African-American condition over the past six decades.|Fresh
A substantive and often sensationalistic documentary about the downfall of O.J. Simpson and the rage of African-Americans against injustices.|Fresh
O.J.: Made in America will surely prove the definitive record of one exceptional African-American's spectacular rise and fall, a graphic illustration of how race, injustice and the pursuit of celebrity collided at the tail-end of the 20th century.|Fresh
An aesthetic and comprehensive 7 1/2-hour documentary on an American hero turned bad.|Fresh
Although there have been a number of films about this saga, Edelman's is unique in its thoroughness.|Fresh
This documentary details that long journey from the 1960s to the new millennium in societal and racial changes, as well as changes in the enigmatic O.J. He got his payback for being born into poverty and oppression, but fell back to the depths again.|Fresh
Ezra Edelman has painted a first-class portrait of the most divisive of icons, juxtaposing his rise and fall with an eventful period of American history. This is an excellent documentary - a credit to ESPN's 30 for 30 series.|Fresh
...one of the great documentary epics of our time.|Fresh
It's an indictment on so many people it's hard to keep track, but ultimately it's a sad and troubling glimpse into a part of American life and culture that, to this day, remains as relevant as ever.|Fresh
Juxtaposing images and interviews, revelations and old news, the film makes clear repeatedly that people base their beliefs on what they see, but what they see is inevitably framed by experiences and expectations.|Fresh
One of the best documentary projects ever shown on mainstream network television.|Fresh
Think you won't want to watch a documentary this long about a case you think you know a lot about? O.J. Simpson: Made in America will grab your attention and prove you wrong.|Fresh
Could one man simultaneously embody such grace and such brutality? Sure. Just look at the country he grew up in.|Fresh
Despite how much you know or think you know about O.J. and the case, some moments in Made in America are absolutely jaw-dropping.|Fresh
Edelman allows us to truly understand O.J. Simpson, maybe for the first time; how he was built, what he is made of. It also tells us a great deal about ourselves.|Fresh
Made in America is about O.J., sure, but it's also about progress - how difficult it is to achieve, and how important it is not to confuse symbols for the real thing.|Fresh
What Made in America exposes so memorably is the black community's need for any symbol, however imperfect, to score a win, however clouded, against a rigged system.|Fresh
After all the media coverage, the books, the outrage, the documentaries, the miniseries - after so much sturm-und-drang, this story has at last been perfectly captured and perfectly told.|Fresh
As detailed as a great history book and as addictive as an airport novel.|Fresh
something akin to an American epic, and possibly the greatest long-form documentary of its type ever made|Fresh
Though Simpson himself only speaks through archival news footage and occasional audio recordings, Edelman paints a rich, three-dimensional, tragic portrait of the man.|Fresh
It's an amazing viewing experience.|Fresh
"Excellent, balanced, powerful, engaging, comprehensive perspective on the ""trial of the century"" and race. The first two parts are best."|Fresh
Practically every moment of its seven-and-a-half-hour running time is thought-provoking, astonishing, sobering, hilarious, tragic, and sometimes all of those at once.|Fresh
Edelman's eye for detail is so sharp that the film contains, along with its revelations, a contextualizing wisdom that gives it the feel of sociological exploratory surgery: painful and awful, but fascinating ...|Fresh
It's a journalistic marvel, assembling fact after fact and observation after observation into a portrait far more complex overall than it appears at any given moment.|Fresh
Sports are never just sports -- they're an extension of the race and class issues we experience daily. O.J. Simpson symbolized something powerful in our collective unconscious. And as this movie demonstrates, his fall from grace was partly ours.|Fresh
A penetrating look at a fallen hero in the context of race and police brutality in Los Angeles and the country as a whole.|Fresh
"""OJ: Made in America"" should be a conversation-starter, a way to discuss what happened in the '80s and '90s in terms of race and celebrity and what it says about today. OJ's story may be over. Ours is not."|Fresh
The best piece of original programming the cable sports network has ever produced.|Fresh
Eight hours doesn't feel like enough, and, following on from cable crime hits such as Making A Murderer, The Jinx and the podcast Serial, it crowns the long-form documentary as a true witness of the media age.|Fresh
Edelman weaves a captivating tapestry about a nation perhaps in denial of how divided it still was about race, and a portrait of a colossal fall from grace that's perhaps unprecedented in modern America.|Fresh
"Edelman helps us understand why the O.J. verdict was inevitable; it was, in essence, a grand act of jury nullification. O.J. was no longer a person, but a symbol; a ""vessel"" for civil rights issues, as activist Danny Bakewell describes in the film."|Fresh
Massive but never sprawling, passionate but never unfair, informative but never anything but compulsively entertaining.|Fresh
Historically meticulous, thematically compelling and deeply human, O.J.: Made in America is a masterwork of scholarship, journalism and cinematic art.|Fresh
"""O.J.: Made in America"" is an exceptional 7 1/2-hour documentary, so perceptive, empathetic and compelling you want it never to end."|Fresh
A feat of tireless research, dogged interviewing and skillful editing.|Fresh
It's hardly surprising that O.J. continues to intrigue. Few subjects seem as extraordinary.|Fresh
