Though not my preferred mode of filmmaking, I appreciate the sophistication of Bayona's vision in adapting Ness' work, with their complementary qualities working exceedingly well.|Fresh
It's a wonderful and spectacular film, shot from a child's point of view, though it is maybe too dark for children.|Fresh
The absolute worst? When a film is trying really hard with only the best of intentions and all the right influences to say something very welcome and worth saying... and still, sucks.|Rotten
A Monster Calls is just too much sadness layered upon even more sadness until you reach a sad conclusion with nothing more than feeling of absolute emotional numbness.|Fresh
"The detailed visual effects and character development help ""A Monster Calls"" carry this coming age story out of the crowded water."|Fresh
Simply told, J.A. Bayona's drama is thorough and significantly affecting.|Fresh
At times sluggish and redundant, A Monster Calls nevertheless stays true to the child's evolving perspective.|Fresh
The animation in the three stories this monster tells is as gorgeous as Kubo and the Two Strings-forests and villages unfold like paper blossoms, or spiral out into the multi-colored fractals of wet-on-wet watercolors.|Fresh
Perhaps this well-meaning film's biggest problem is that its disparate elements don't gel properly.|Rotten
It may not be directed by Steven Spielberg, but it certainly has his magic. No wonder Bayona is set to direct Jurassic World 2|Fresh
Though not my preferred mode of filmmaking, I appreciate the sophistication of Bayona's vision in adapting Ness' work, with their complementary qualities working exceedingly well.|Fresh
It's a wonderful and spectacular film, shot from a child's point of view, though it is maybe too dark for children.|Fresh
The absolute worst? When a film is trying really hard with only the best of intentions and all the right influences to say something very welcome and worth saying... and still, sucks.|Rotten
A Monster Calls is just too much sadness layered upon even more sadness until you reach a sad conclusion with nothing more than feeling of absolute emotional numbness.|Fresh
"The detailed visual effects and character development help ""A Monster Calls"" carry this coming age story out of the crowded water."|Fresh
Simply told, J.A. Bayona's drama is thorough and significantly affecting.|Fresh
At times sluggish and redundant, A Monster Calls nevertheless stays true to the child's evolving perspective.|Fresh
The animation in the three stories this monster tells is as gorgeous as Kubo and the Two Strings-forests and villages unfold like paper blossoms, or spiral out into the multi-colored fractals of wet-on-wet watercolors.|Fresh
Perhaps this well-meaning film's biggest problem is that its disparate elements don't gel properly.|Rotten
It may not be directed by Steven Spielberg, but it certainly has his magic. No wonder Bayona is set to direct Jurassic World 2|Fresh
This heart-breaking tale on life and death leaves a lump in your throat. It is enormously engrossing but is not for you if you seek light-hearted entertainment and romantic escapism in movies.|Fresh
With so much visual imagination on display I wanted to enjoy it more than I did, but the misery is a bit too all-pervading.|Rotten
A Monster Calls is the cheapest therapy session you'll ever have. It's going to bring up a lot of stuff and make you feel very sad, and you will cry a bunch, but in the end you will experience catharsis.|Fresh
A greedy tearjerker, greedy and shameless - and effective, to be perfectly fair.|Fresh
A Monster Calls transcends its title and delivers its promises.|Fresh
A Monster Calls finds director J.A. Bayona ladling out sentiment in thick, gloopy globs, and what might have been an engaging story.|Rotten
A mature-minded fantasy adventure that has something more on its mind than impressive visuals and pyrotechnic displays...With its themes of loss, acceptance and self-respect A Monster Calls chimes in as a treat for the thinking teen.|Fresh
As a literal visual illustration of the power of creativity to help process life's woes, A Monster Calls excels.|Fresh
A Monster Calls is a beautiful coming-of-age drama with some wonderful visual imagery.|Fresh
It's a serious fantasy drama (or 'low fantasy') that has been accused of being too dark and frightening by some, and there's no doubt that this one is at times both -- just like life.|Fresh
A Monster Calls explores the darkest of grey areas experienced at a tender age, creating a cinematic masterwork in visualised empathy.|Fresh
A Monster Calls is an adaptation of a children's book with a title that makes it sound like a horror movie. Neither of these things should obscure the fact that it's the most mature film of the year -- and one of the most moving.|Fresh
While its energy levels can sometimes drop - and audience interest levels as well -- there is still much to admire about A Monster Calls. Particularly the textured lead performance of young Lewis MacDougall.|Fresh
It's a small, almost delicate film that will richly reward those who connect with it.|Fresh
Bayona shifts easily between the raw, painful reality of Conor's situation and the allegorical fantasies that help him make some kind of sense of it.|Fresh
If you're in the mood for emotional catharsis, A Monster Calls is one of the weepiest experiences I've had at the theater this year.|Fresh
"A brilliant coming of age drama that tackles an adolescent dealing with loss in a way not this well devised since ""Bridge to Terabithia."""|Fresh
From the very beginning, A Monster Calls sets out to make you feel and think a very specific way. It achieves that goal, but because it happens a bit slower than you may expect, the impact may not land as strong as it wants.|Fresh
There are times when certain segments of the movie feel a little forced and heavy-handed, but regardless of those minor flaws, A Monster Calls still manages to inspire, move and entertain. A box of tissues is essential.|Fresh
It has universal appeal, and something important and meaningful to say.|Fresh
The film is essentially about Conor's internal struggle - man vs. himself maybe, although he's not yet a man - where hope battles despair.|Fresh
[A Monster Calls] does have its share of painful honesty. But it also reminds us that truths spoken in and about love can sustain us through the darkest nights of the soul.|Fresh
A magnificent film about the power of the stories in our lives, how they can help us in the most difficult times and teach us to continue the struggle despite the vicissitudes. [Full review in Spanish]|Fresh
A film for those who enjoy visually stunning stories with well-developed intellectual and emotional content, A Monster Calls can be really memorable and fascinating. [Full review in Spanish]|Fresh
Regardless of any particular disappointment, we can not help but say that this tame and closed history to its pretensions is, nevertheless, a beautifully story told. [Full review in Spanish]|Fresh
"The film from the director of ""The Orphanage"" (2007) combines fantasy and raw reality, in tune with the emotionality it provides. [Full review in Spanish]"|Fresh
A film with very peculiar and attractive segments of animation. [Full review in Spanish]|Fresh
A highly recommended movie, the best that 2016 has left us with a strong and emotional message. With outstanding performances that you will truly enjoy. [Full review in Spanish]|Fresh
A hard story that thanks to the inclusion of animated fragments and special effects results in an emotional experience that, in other hands, would have become a banalization of pain. [Full review in Spanish]|Fresh
The power of parable and grim realities of grieving take centre stage in A Monster Calls, a potent mash of gritty coming of age drama and Gothic fantasy that once again displays the strong visual and storytelling talents of director J.A. Bayona.|Fresh
Benefits greatly from the sensitive lead performance of Lewis MacDougall, whose exposure to a home-movie-projection screening of the black-and-white 'King Kong' provides a precedent for both the monster's arrival and the tearful ending.|Fresh
