"Many of those mourning the deaths last week of ""Star Wars"" icon Carrie Fisher and her mother and Hollywood legend Debbie Reynolds feel as if they've lost good friends. The HBO documentary ... helps explain that grief."|Fresh
Bright Lights: Starring Carrie Fisher and Debbie Reynolds is an exploration of this unusual relationship and a celebration of the beautiful lives left behind.|Fresh
[A] captivating, show-bizzy documentary.|Fresh
The burden of care is on both sides, and so, in Bright Lights, is its beauty.|Fresh
Bright Lights is a heartbreaking tribute to a singular mother-daughter relationship.|Fresh
If you have or had a mother, or a daughter, or a father, or a son, you are likely to blubber through Bright Lights ... But don't. You will miss part of the show, and Reynolds would not want that.|Fresh
Fascinating women, fascinating lives. Don't miss it.|Fresh
A very good film that I would have much preferred to watch either three months ago or three months from now.|Fresh
HBO moving 'Bright Lights'' premiere could play as a rather ghoulish bit of exploitation. But it doesn't, because the film is such a celebration of both extraordinary women, and the bond they shared right up to their final days.|Fresh
Although difficult to watch at times because of Debbie and Carrie's recent passing, this unusual documentary emerges as a marvelous tribute to its wonderful subjects.|Fresh
"Many of those mourning the deaths last week of ""Star Wars"" icon Carrie Fisher and her mother and Hollywood legend Debbie Reynolds feel as if they've lost good friends. The HBO documentary ... helps explain that grief."|Fresh
Bright Lights: Starring Carrie Fisher and Debbie Reynolds is an exploration of this unusual relationship and a celebration of the beautiful lives left behind.|Fresh
[A] captivating, show-bizzy documentary.|Fresh
The burden of care is on both sides, and so, in Bright Lights, is its beauty.|Fresh
Bright Lights is a heartbreaking tribute to a singular mother-daughter relationship.|Fresh
If you have or had a mother, or a daughter, or a father, or a son, you are likely to blubber through Bright Lights ... But don't. You will miss part of the show, and Reynolds would not want that.|Fresh
Fascinating women, fascinating lives. Don't miss it.|Fresh
A very good film that I would have much preferred to watch either three months ago or three months from now.|Fresh
HBO moving 'Bright Lights'' premiere could play as a rather ghoulish bit of exploitation. But it doesn't, because the film is such a celebration of both extraordinary women, and the bond they shared right up to their final days.|Fresh
Although difficult to watch at times because of Debbie and Carrie's recent passing, this unusual documentary emerges as a marvelous tribute to its wonderful subjects.|Fresh
It was a fascinating documentary before, but now it's a treasure.|Fresh
The film may not be revelatory as an expose of two Hollywood icons, but as a celebration of love and resilience as captured in the smallest moments of their lives, it is remarkable.|Fresh
