Deadpool remains uninvited to the party, and that's just the way we Canucks like it.|Fresh
Deadpool 2 should be exactly what fans expect from a sequel, an ambitious upgrade that offers more jokes, more violence, more action and more vulgarity.|Fresh
Humor deteriorates into nauseating jokes about pedophilia, character-vivisection, border-line racism and crudity. Escalating violence also undercuts the story-line which gets lost in the mayhem.|Rotten
This movie is to much... too much metafiction, too much eighties jokes, to much camp fun. And that's a perfect amount of craziness for a character like Deadpool. [Full review in Spanish]|Fresh
Deadpool 2 touts a great list of insults for those looking for stingers, and could easily contend for the most quotable movie of the year.|Fresh
Everything that you got in the first film, you get times three.|Fresh
A fine sequel that manages to create an engaging and original story and doesn't depend solely on the main character's dealings with the fourth wall. [Full review in Spanish].|Fresh
Every bit as outrageous, irreverent and fourth-wall breaking as before.|Fresh
Visually this movie feels like the Deadpool video game came to life, like the comics came to life, and ultimately had more heart than most of the movies in the Marvel Cinematic Universe.|Fresh
Deadpool 2 is a more than worthy successor and, in many places, is often considerably better than its predecessor.|Fresh
Deadpool remains uninvited to the party, and that's just the way we Canucks like it.|Fresh
Deadpool 2 should be exactly what fans expect from a sequel, an ambitious upgrade that offers more jokes, more violence, more action and more vulgarity.|Fresh
Humor deteriorates into nauseating jokes about pedophilia, character-vivisection, border-line racism and crudity. Escalating violence also undercuts the story-line which gets lost in the mayhem.|Rotten
This movie is to much... too much metafiction, too much eighties jokes, to much camp fun. And that's a perfect amount of craziness for a character like Deadpool. [Full review in Spanish]|Fresh
Deadpool 2 touts a great list of insults for those looking for stingers, and could easily contend for the most quotable movie of the year.|Fresh
Everything that you got in the first film, you get times three.|Fresh
A fine sequel that manages to create an engaging and original story and doesn't depend solely on the main character's dealings with the fourth wall. [Full review in Spanish].|Fresh
Every bit as outrageous, irreverent and fourth-wall breaking as before.|Fresh
Visually this movie feels like the Deadpool video game came to life, like the comics came to life, and ultimately had more heart than most of the movies in the Marvel Cinematic Universe.|Fresh
Deadpool 2 is a more than worthy successor and, in many places, is often considerably better than its predecessor.|Fresh
Ultimately Deadpool 2 is a step in the right direction, even if the series shoots itself in the foot by hinting at what this could be, if it grew up a little bit.|Fresh
[Deadpool 2] is foulmouthed and funny, unafraid to be genuine in its emotional engagement while also doling out the violence and viscera with unabashed joy.|Fresh
It's all wrapped in a deliberate sloppy pose and disarrayed hysteria.|Rotten
It's a perfect mix of, and tribute to, Rob Liefeld, Fabian Nicieza and Joe Kelly.|Fresh
Here's a movie that doesn't take itself too seriously, aims at entertaining you, and succeeds. The dialogues are witty, the soundtrack is perfect for the narrative, the editing is crisp and the movie doesn't allow you to check your phone.|Fresh
This sequel may have given us more of the same, but when the initial feature is that awesome, it is a great achievement to recapture some of that blood-soaked magic.|Fresh
In this second installment of the Deadpool cinema franchise, I was mightily impressed with the visual and computer effects ...|Rotten
If you liked the kookiness you probably liked the film, but if you found that wanting you probably wondered what was all the commotion.|Rotten
David Leitch and Ryan Reynolds have done something quite incredible with the Merc With A Mouth's second REAL cinematic appearance... They made it better than the first one.|Fresh
