The stories' dialogue... make us see the importance of remembering the child we were. [Full review in Spanish]|Fresh
We need more movies like this -- for children and adults.|Fresh
It's the interaction of a sanguine realism with a celebration of the liberating effect of the imagination that makes the magic happen. That, and the exquisite animation.|Fresh
This film, directed by Mark Osborne is multi-layered, with a story about a writer, an aviator, the Little Prince, and a young, modern day girl, who becomes friends with the aviator and who searches for the Little Prince told in the aviator's story.|Fresh
Perhaps it's best to think of it less as an adaptation and more as an appreciation of what the book has meant to the world since its initial publication.|Fresh
It is deeply personal and profoundly moving, a sensitive and affecting portrait of humanity.|Fresh
Rather than attempting a direct translation of the book's content, they've captured its spirit by threading elements of the story into a modern-day tale about the dangers of sacrificing wonder to technology and commerce.|Fresh
A very intelligent update of a classic that contributes by creating a whole new world. [Full review in Spanish]|Fresh
Even though it's not a literal adaptation, respects the book by developing in different layers. [Full review in Spanish]|Fresh
A wonderfully creative, soul-soothing work.|Fresh
The stories' dialogue... make us see the importance of remembering the child we were. [Full review in Spanish]|Fresh
We need more movies like this -- for children and adults.|Fresh
It's the interaction of a sanguine realism with a celebration of the liberating effect of the imagination that makes the magic happen. That, and the exquisite animation.|Fresh
This film, directed by Mark Osborne is multi-layered, with a story about a writer, an aviator, the Little Prince, and a young, modern day girl, who becomes friends with the aviator and who searches for the Little Prince told in the aviator's story.|Fresh
Perhaps it's best to think of it less as an adaptation and more as an appreciation of what the book has meant to the world since its initial publication.|Fresh
It is deeply personal and profoundly moving, a sensitive and affecting portrait of humanity.|Fresh
Rather than attempting a direct translation of the book's content, they've captured its spirit by threading elements of the story into a modern-day tale about the dangers of sacrificing wonder to technology and commerce.|Fresh
A very intelligent update of a classic that contributes by creating a whole new world. [Full review in Spanish]|Fresh
Even though it's not a literal adaptation, respects the book by developing in different layers. [Full review in Spanish]|Fresh
A wonderfully creative, soul-soothing work.|Fresh
There is both a fragility and immediacy to the imagery-as if watching it might give you a paper cut.|Fresh
It can't help but be compared to the daring, challenging original.|Fresh
An instant classic for young and old, the film capitalizes on the themes of identity, what it means to grow up and the importance of staying curious with a gusto and enthusiasm that matches the film's young lead.|Fresh
